573.0, 87.983994, 14.9
574.0, 88.130053, 14.3
575.0, 88.270675, 13.8
576.0, 88.405853, 13.2
577.0, 88.535577, 12.7
578.0, 88.659839, 12.2
579.0, 88.778633, 11.6
580.0, 88.891951, 11.1
581.0, 88.999785, 10.5
582.0, 89.102129, 10.0
583.0, 89.198977, 9.4
584.0, 89.290323, 8.9
585.0, 89.376161, 8.3
586.0, 89.456486, 7.8
587.0, 89.531293, 7.2
588.0, 89.600577, 6.7
589.0, 89.664334, 6.1
590.0, 89.722560, 5.5
591.0, 89.775252, 5.0
592.0, 89.822406, 4.4
593.0, 89.864019, 3.9
594.0, 89.900089, 3.3
595.0, 89.930613, 2.8
596.0, 89.955590, 2.2
597.0, 89.975019, 1.7
598.0, 89.988897, 1.1
599.0, 89.997224, 0.6
600.0, 90.000000, 0.0
601.0, 89.997224, 0.6
602.0, 89.988897, 1.1
603.0, 89.975019, 1.7
604.0, 89.955590, 2.2
605.0, 89.930613, 2.8
606.0, 89.900089, 3.3
607.0, 89.864019, 3.9
608.0, 89.822406, 4.4
609.0, 89.775252, 5.0
610.0, 89.722560, 5.5
611.0, 89.664334, 6.1
612.0, 89.600577, 6.7
613.0, 89.531293, 7.2
614.0, 89.456486, 7.8
615.0, 89.376161, 8.3
616.0, 89.290323, 8.9
617.0, 89.198977, 9.4
618.0, 89.102129, 10.0
619.0, 88.999785, 10.5
620.0, 88.891951, 11.1
621.0, 88.778633, 11.6
622.0, 88.659839, 12.2
623.0, 88.535577, 12.7
624.0, 88.405853, 13.2
625.0, 88.270675, 13.8
626.0, 88.130053, 14.3
627.0, 87.983994, 14.9
628.0, 87.832509, 15.4
629.0, 87.675605, 16.0
630.0, 87.513293, 16.5
631.0, 87.345583, 17.0
632.0, 87.172485, 17.6
633.0, 86.994009, 18.1
634.0, 86.810168, 18.7
635.0, 86.620971, 19.2
636.0, 86.426432, 19.7
637.0, 86.226561, 20.3
638.0, 86.021371, 20.8
639.0, 85.810876, 21.3
640.0, 85.595086, 21.8
641.0, 85.374018, 22.4
642.0, 85.147682, 22.9
643.0, 84.916095, 23.4
644.0, 84.679269, 23.9
645.0, 84.437220, 24.5
646.0, 84.189963, 25.0
647.0, 83.937512, 25.5
648.0, 83.679884, 26.0
649.0, 83.417094, 26.5
650.0, 83.149158, 27.1
651.0, 82.876093, 27.6
652.0, 82.597916, 28.1
653.0, 82.314644, 28.6
654.0, 82.026295, 29.1
655.0, 81.732886, 29.6
656.0, 81.434435, 30.1
657.0, 81.130961, 30.6
658.0, 80.822482, 31.1
659.0, 80.509018, 31.6
660.0, 80.190587, 32.1
661.0, 79.867210, 32.6
662.0, 79.538907, 33.1
663.0, 79.205697, 33.6
664.0, 78.867601, 34.1
665.0, 78.524641, 34.5
666.0, 78.176836, 35.0
667.0, 77.824210, 35.5
668.0, 77.466782, 36.0
669.0, 77.104577, 36.5
670.0, 76.737615, 36.9
671.0, 76.365919, 37.4
672.0, 75.989513, 37.9
673.0, 75.608420, 38.3
674.0, 75.222663, 38.8
675.0, 74.832265, 39.3
676.0, 74.437252, 39.7
677.0, 74.037647, 40.2
678.0, 73.633475, 40.6
679.0, 73.224760, 41.1
680.0, 72.811529, 41.5
681.0, 72.393807, 42.0
682.0, 71.971619, 42.4
683.0, 71.544992, 42.9
684.0, 71.113951, 43.3
685.0, 70.678524, 43.8
686.0, 70.238737, 44.2
687.0, 69.794617, 44.6
688.0, 69.346192, 45.1
689.0, 68.893489, 45.5
690.0, 68.436537, 45.9
691.0, 67.975363, 46.3
692.0, 67.509996, 46.7
693.0, 67.040465, 47.2
694.0, 66.566799, 47.6
695.0, 66.089026, 48.0
696.0, 65.607176, 48.4
697.0, 65.121280, 48.8
698.0, 64.631367, 49.2
699.0, 64.137467, 49.6
700.0, 63.639610, 50.0
701.0, 63.137828, 50.4
702.0, 62.632152, 50.8
703.0, 62.122612, 51.1
704.0, 61.609240, 51.5
705.0, 61.092067, 51.9
706.0, 60.571126, 52.3
707.0, 60.046449, 52.7
708.0, 59.518068, 53.0
709.0, 58.986015, 53.4
710.0, 58.450324, 53.7
711.0, 57.911028, 54.1
712.0, 57.368159, 54.5
713.0, 56.821752, 54.8
714.0, 56.271839, 55.2
715.0, 55.718455, 55.5
716.0, 55.161635, 55.9
717.0, 54.601412, 56.2
718.0, 54.037820, 56.5
719.0, 53.470896, 56.9
720.0, 52.900673, 57.2
721.0, 52.327187, 57.5
722.0, 51.750473, 57.8
